player_id,player_name,recent_team,season,week,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,special_teams_tds,fantasy_points,fantasy_points_ppr
00-0028986,C.Keenum,WAS,2019,8,REG,12,16,130,0,0,2,14,2,1,117,42,9,0.8701659147525307,0,0.17636346739834816,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,3.2,3.2
00-0028986,C.Keenum,WAS,2019,12,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,1,-1,0,0,0,0,-1.935537228710018,0,0,0,0,0,0,0,0,0,0,NA,0,0,-0.1,-0.1
00-0028986,C.Keenum,WAS,2019,16,REG,16,22,158,1,0,1,11,0,0,148,73,7,3.081538733706111,0,0.24252942557987983,1,1,1,0,0,1,0.780436920671491,0,0,0,0,0,0,0,0,0,0,NA,0,0,16.42,16.42
00-0028986,C.Keenum,WAS,2019,17,REG,18,37,206,1,1,2,23,0,0,241,105,8,-18.78448620092101,0,-0.05130034163516251,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,10.24,10.24
00-0029000,C.Beasley,BUF,2019,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,5,9,40,0,0,0,59,21,2,-5.728352274163626,0,0,4,9
00-0029000,C.Beasley,BUF,2019,2,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,4,4,83,0,0,0,51,32,3,6.654839985538274,0,0,8.3,12.3
00-0029000,C.Beasley,BUF,2019,3,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,8,10,48,0,0,0,38,22,2,-4.935859189048642,1,0,6.800000000000001,14.8
00-0029000,C.Beasley,BUF,2019,4,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,7,13,75,0,0,0,127,41,4,-0.9285487547749653,0,0,7.5,14.5
00-0029000,C.Beasley,BUF,2019,5,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,3,4,21,0,0,0,22,7,2,-2.85121362877544,0,0,2.1,5.1
00-0029000,C.Beasley,BUF,2019,7,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,3,6,16,1,0,0,30,7,2,2.6415794249041937,0,0,7.6,10.6
00-0029000,C.Beasley,BUF,2019,8,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,3,7,41,1,0,0,51,22,2,1.7291529822396114,0,0,10.100000000000001,13.100000000000001
00-0029000,C.Beasley,BUF,2019,9,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,2,2,13,1,0,0,8,5,1,2.5907850489020348,0,0,7.3,9.3
00-0029000,C.Beasley,BUF,2019,10,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,4,6,74,0,0,0,99,36,3,3.8473849642905407,0,0,7.4,11.4
00-0029000,C.Beasley,BUF,2019,11,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,4,4,38,0,0,0,33,5,1,1.9609350275717852,0,0,3.8000000000000003,7.800000000000001
00-0029000,C.Beasley,BUF,2019,12,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,6,9,76,1,0,0,59,32,3,4.067256772407438,0,0,13.600000000000001,19.6
00-0029000,C.Beasley,BUF,2019,13,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,6,7,110,1,0,0,65,49,4,11.147696072655311,0,0,17,23
00-0029000,C.Beasley,BUF,2019,14,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,4,7,29,1,0,0,38,13,3,1.6497475617880566,1,0,10.9,14.9
00-0029000,C.Beasley,BUF,2019,15,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,1,6,6,0,0,0,56,0,0,-9.709345048351679,0,0,0.6000000000000001,1.6
00-0029000,C.Beasley,BUF,2019,16,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,7,12,108,0,0,0,108,38,5,1.720890829950804,0,0,10.8,17.8
00-0029000,C.Beasley,BUF,2019,18,POST,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,4,5,44,0,0,0,15,31,2,0.8611738840700127,0,0,4.4,8.4
00-0029119,D.Carrier,LV,2019,2,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,3,5,33,0,0,0,48,18,1,0.7966321324929595,0,0,3.3000000000000003,6.300000000000001
00-0029119,D.Carrier,LV,2019,5,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,2,2,22,0,0,0,7,15,1,1.5939777327002957,0,0,2.2,4.2
00-0029119,D.Carrier,LV,2019,7,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,2,4,22,0,0,0,55,5,0,0.7428259102161974,0,0,2.2,4.2
00-0029119,D.Carrier,LV,2019,9,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,1,27,0,0,0,1,4.1997139910236,0,0,0,0,0,0,0,0,0,0,NA,0,0,2.7,2.7
00-0029119,D.Carrier,LV,2019,12,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,1,0,0,0,0,19,0,0,-0.6407315919641405,0,0,0,0
00-0029119,D.Carrier,LV,2019,13,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,2,2,10,1,0,0,4,6,2,2.4688278579560574,0,0,7,9
00-0029119,D.Carrier,LV,2019,15,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,1,2,5,0,0,0,22,1,0,-0.7388235785183497,0,0,0.5,1.5
00-0029119,D.Carrier,LV,2019,16,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,2,2,12,0,0,0,6,6,0,0.5221394131658599,0,0,1.2000000000000002,3.2
00-0029119,D.Carrier,LV,2019,17,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,1,1,4,0,0,0,4,0,0,-0.2511959778377726,0,0,0.4,1.4
00-0029137,A.Jeffery,PHI,2019,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,1,2,1,0,0,1,0.6571754727629013,0,5,7,49,1,0,0,56,10,4,2.6907438825583085,0,0,17.1,22.1
00-0029137,A.Jeffery,PHI,2019,4,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,3,9,38,1,0,0,87,15,3,0.4365166446659714,0,0,9.8,12.8
00-0029137,A.Jeffery,PHI,2019,5,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,6,8,52,0,0,0,29,34,3,-0.48498305870452896,0,0,5.2,11.2
00-0029137,A.Jeffery,PHI,2019,6,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,10,12,76,1,0,0,60,32,7,2.029754308733578,0,0,13.600000000000001,23.6
00-0029137,A.Jeffery,PHI,2019,7,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,2,5,38,0,0,0,90,1,2,-2.492298616632972,0,0,3.8000000000000003,5.800000000000001
00-0029137,A.Jeffery,PHI,2019,8,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,4,6,64,0,0,0,71,5,4,4.325319338066038,0,0,6.4,10.4
00-0029137,A.Jeffery,PHI,2019,9,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,4,8,36,0,0,0,103,5,4,-0.5253431509772781,0,0,3.6,7.6
00-0029137,A.Jeffery,PHI,2019,13,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,9,16,137,1,0,0,267,14,9,6.174596465930234,0,0,19.700000000000003,28.700000000000003
00-0029137,A.Jeffery,PHI,2019,14,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,2,0,0,0,0,40,0,0,-1.9954406747128814,0,0,0,0
00-0029141,A.Morris,ARI,2019,9,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,1,4,0,0,0,1,0.8743709828704596,0,0,0,0,0,0,0,0,0,0,NA,0,0,0.4,0.4
00-0029239,B.Bolden,NE,2019,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,1,7,0,0,0,0,0.4333675503730774,0,0,0,0,0,0,0,0,0,0,NA,0,0,0.7000000000000001,0.7000000000000001
00-0029239,B.Bolden,NE,2019,3,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,2,-2,0,0,0,0,-1.1119421952753328,0,2,3,21,0,0,0,18,12,2,-6.487938999198377,0,0,1.9000000000000001,3.9000000000000004
00-0029239,B.Bolden,NE,2019,4,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,1,4,1,0,0,1,1.0832334402366541,0,0,0,0,0,0,0,0,0,0,NA,0,0,6.4,6.4
00-0029239,B.Bolden,NE,2019,5,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,5,13,0,0,0,0,-1.5880717016989365,0,1,1,29,1,0,0,21,8,1,3.3823425830341876,0,0,10.2,11.2
00-0029239,B.Bolden,NE,2019,6,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,3,23,1,0,0,2,2.5684405942447484,0,2,2,22,0,0,0,1,21,1,2.0216114106588066,0,0,10.5,12.5
00-0029239,B.Bolden,NE,2019,7,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,1,2,0,0,0,0,-0.3977915523573756,0,4,4,39,0,0,0,21,18,2,1.3633845443837345,0,0,4.1000000000000005,8.100000000000001
00-0029239,B.Bolden,NE,2019,8,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,1,0,0,0,0,5,0,0,-0.45678614580538124,0,0,0,0
00-0029239,B.Bolden,NE,2019,12,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,1,11,0,0,0,1,0.7771092739421874,0,0,0,0,0,0,0,0,0,0,NA,0,0,1.1,1.1
00-0029239,B.Bolden,NE,2019,14,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,1,10,1,0,0,1,1.4632606703671627,0,0,0,0,0,0,0,0,0,0,NA,0,0,7,7
00-0029263,R.Wilson,SEA,2019,1,REG,14,20,195,2,0,4,35,0,0,197,96,6,4.026023040176369,0,0.17876944967892128,4,8,0,0,0,0,-1.062301128229592,0,0,0,0,0,0,0,0,0,0,NA,0,0,16.6,16.6
00-0029263,R.Wilson,SEA,2019,2,REG,29,35,300,3,0,4,26,0,0,256,146,15,13.496241104651405,0,0.21199477354901786,6,22,0,1,1,1,-7.078371958923526,0,0,0,0,0,0,0,0,0,0,NA,0,0,24.2,24.2
00-0029263,R.Wilson,SEA,2019,3,REG,32,50,406,2,0,0,-0,0,0,562,102,18,9.742998441273812,0,0.202526835440118,7,51,2,0,0,4,7.015920249570627,0,0,0,0,0,0,0,0,0,0,NA,0,0,41.34,41.34
00-0029263,R.Wilson,SEA,2019,4,REG,22,28,240,1,0,4,15,2,0,213,93,10,4.522079541371429,0,0.20124748749150148,2,7,0,0,0,0,1.3356898498605005,0,0,0,0,0,0,0,0,0,0,NA,0,0,14.299999999999999,14.299999999999999
00-0029263,R.Wilson,SEA,2019,5,REG,17,23,268,4,0,1,6,0,0,253,78,12,18.141284842297335,0,0.3437946648117541,8,32,0,0,0,2,1.1184291313402355,0,0,0,0,0,0,0,0,0,0,NA,0,0,29.919999999999998,29.919999999999998
00-0029263,R.Wilson,SEA,2019,6,REG,23,33,295,2,0,3,11,1,0,286,137,17,17.381087265246208,0,0.24855457463291428,9,31,1,0,0,2,-4.248709778039483,0,0,0,0,0,0,0,0,0,0,NA,0,0,28.900000000000002,28.900000000000002
00-0029263,R.Wilson,SEA,2019,7,REG,20,41,241,1,1,1,-0,0,0,459,64,10,-7.155095989316015,0,0.03579901932239333,3,27,0,0,0,2,2.09929359058151,0,0,0,0,0,0,0,0,0,0,NA,0,0,14.34,14.34
00-0029263,R.Wilson,SEA,2019,8,REG,14,20,182,2,0,2,11,0,0,202,71,9,8.22566566860237,0,0.17162750325893758,4,4,0,0,0,0,-2.850727688288316,0,0,0,0,0,0,0,0,0,0,NA,0,0,15.680000000000001,15.680000000000001
00-0029263,R.Wilson,SEA,2019,9,REG,29,43,378,5,0,3,31,0,0,346,174,23,15.419289307588068,1,0.21566888681743765,1,21,0,0,0,1,1.029243403871078,0,0,0,0,0,0,0,0,0,0,NA,0,0,39.220000000000006,39.220000000000006
00-0029263,R.Wilson,SEA,2019,10,REG,24,34,232,1,1,5,43,1,1,185,147,11,-12.846736532345014,0,0.04966878148101822,6,53,0,0,0,2,3.8164479956030846,0,0,0,0,0,0,0,0,0,0,NA,0,0,14.579999999999998,14.579999999999998
00-0029263,R.Wilson,SEA,2019,12,REG,13,25,200,1,1,6,26,0,0,370,80,8,-3.7124951808625006,0,0.02422078728012285,3,15,0,1,1,1,-4.396799145557452,0,0,0,0,0,0,0,0,0,0,NA,0,0,9.5,9.5
00-0029263,R.Wilson,SEA,2019,13,REG,21,31,240,2,1,2,14,0,0,247,149,7,3.2172965781325353,0,0.12023964310029753,4,13,0,0,0,0,-1.7727629487635568,0,0,0,0,0,0,0,0,0,0,NA,0,0,16.900000000000002,16.900000000000002
00-0029263,R.Wilson,SEA,2019,14,REG,22,36,245,0,1,5,43,0,0,390,87,9,-6.852135260369532,0,0.03181972571142668,5,28,0,1,0,1,-0.9995554262422957,0,0,0,0,0,0,0,0,0,0,NA,0,0,10.600000000000001,10.600000000000001
00-0029263,R.Wilson,SEA,2019,15,REG,20,26,286,2,0,2,12,0,0,280,104,10,18.201900757818052,0,0.3794186178203795,3,-1,0,0,0,0,-0.7922331746667624,0,0,0,0,0,0,0,0,0,0,NA,0,0,19.339999999999996,19.339999999999996
00-0029263,R.Wilson,SEA,2019,16,REG,16,31,169,1,0,5,36,1,0,317,110,8,-4.792532560991895,0,-0.03632355731761754,2,2,0,0,0,0,-1.4905765503644943,0,0,0,0,0,0,0,0,0,0,NA,0,0,10.959999999999999,10.959999999999999
00-0029263,R.Wilson,SEA,2019,17,REG,25,40,233,2,0,1,10,0,0,267,85,17,10.777537749381736,0,0.16766723999886282,8,29,0,0,0,1,-0.46657473646337166,0,0,0,0,0,0,0,0,0,0,NA,0,0,20.22,20.22
00-0029263,R.Wilson,SEA,2019,18,POST,18,30,325,1,0,1,7,0,0,349,133,10,14.673623143743997,0,0.2198377625165625,9,45,0,1,0,2,3.404482156969607,0,0,0,0,0,0,0,0,0,0,NA,0,0,21.5,21.5
00-0029263,R.Wilson,SEA,2019,19,POST,21,31,277,1,0,5,12,0,0,358,90,15,11.462921001969544,0,0.2552629663194123,7,64,0,0,0,5,4.783596574678086,0,0,0,0,0,0,0,0,0,0,NA,0,0,21.48,21.48
00-0029269,T.Benjamin,LAC,2019,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,2,3,12,0,0,0,34,15,1,-0.269847220974043,0,0,1.2000000000000002,3.2
00-0029269,T.Benjamin,LAC,2019,2,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,2,0,0,0,0,13,0,0,-2.6922130883904174,0,0,0,0
00-0029269,T.Benjamin,LAC,2019,3,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,2,5,5,0,0,0,71,-2,1,-2.3632210879586637,0,0,0.5,2.5
00-0029269,T.Benjamin,LAC,2019,5,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,1,2,13,0,0,0,28,0,1,0.45488464063964784,0,0,1.3,2.3
00-0029269,T.Benjamin,LAC,2019,6,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,1,4,0,0,0,0,61,6,0,-3.050312069884967,0,0,0,1
00-0029293,M.Jones,DET,2019,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,1,4,0,0,0,0,-0.37605179473757744,0,4,4,56,0,0,0,52,4,3,3.6983620050013997,0,0,6,10
00-0029293,M.Jones,DET,2019,2,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,5,6,43,0,0,0,91,3,2,1.065672411059495,0,0,4.3,9.3
00-0029293,M.Jones,DET,2019,3,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,6,9,101,1,0,0,130,9,5,5.70366890695829,0,0,16.1,22.1
00-0029293,M.Jones,DET,2019,4,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,3,5,77,0,0,0,89,6,3,3.7030109339393675,0,0,7.7,10.7
00-0029293,M.Jones,DET,2019,6,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,2,5,17,0,0,0,85,5,1,-1.6726757887518033,0,0,1.7000000000000002,3.7
00-0029293,M.Jones,DET,2019,7,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,10,13,93,4,0,0,115,34,7,8.7522136947955,0,0,33.3,43.3
00-0029293,M.Jones,DET,2019,8,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,4,5,22,0,0,0,55,2,0,-3.75239048520272,0,0,2.2,6.2
00-0029293,M.Jones,DET,2019,9,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,8,10,126,1,0,0,154,8,6,13.528827106987592,0,0,18.6,26.6
00-0029293,M.Jones,DET,2019,10,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,5,5,77,0,0,0,69,8,5,7.436387965048198,0,0,7.7,12.7
00-0029293,M.Jones,DET,2019,11,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,1,-4,0,0,0,0,-1.2253824335057288,0,4,5,43,2,0,0,53,13,2,3.2340458686230704,0,0,15.9,19.9
00-0029293,M.Jones Jr.,DET,2019,12,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,5,11,46,0,0,0,162,4,2,-3.962357671707208,0,0,4.6000000000000005,9.600000000000001
00-0029293,M.Jones Jr.,DET,2019,13,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,3,6,40,1,0,0,69,6,3,0.8254816397675313,0,0,10,13
00-0029293,M.Jones Jr.,DET,2019,14,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,3,7,38,0,0,0,62,4,2,-1.787351147388108,0,0,3.8000000000000003,6.800000000000001
00-0029319,J.Bellamy,NYJ,2019,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,1,1,15,0,0,0,11,4,1,1.1353914907667786,0,0,1.5,2.5
00-0029319,J.Bellamy,NYJ,2019,2,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,1,2,5,0,0,0,12,6,0,-0.2630058881477453,0,0,0.5,1.5
00-0029419,D.Kelly,TEN,2019,12,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,1,1,1,1,0,0,1,0,1,0.47152604765142314,0,0,6.1,7.1
00-0029419,D.Kelly,TEN,2019,20,POST,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,1,1,1,1,0,0,1,0,1,0.8754698801494669,0,0,6.1,7.1
00-0029492,J.Olawale,DAL,2019,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,1,0,0,0,0,32,0,0,-0.44020121661014855,0,0,0,0
00-0029492,J.Olawale,DAL,2019,14,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,1,0,0,0,0,3,0,0,-1.436334804332918,0,0,0,0
00-0029567,N.Foles,JAX,2019,1,REG,5,8,75,1,0,0,-0,0,0,79,25,3,6.107097887084819,0,0.2715620867526357,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,7,7
00-0029567,N.Foles,JAX,2019,11,REG,33,47,296,2,1,2,17,0,0,423,144,13,-2.7286667151126762,0,0.035465999126635284,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,17.84,17.84
00-0029567,N.Foles,JAX,2019,12,REG,32,48,272,0,0,3,20,0,0,380,133,12,-0.4352121411110468,1,0.09237408661227728,3,20,0,0,0,1,0.8420091918669641,0,0,0,0,0,0,0,0,0,0,NA,0,0,14.88,14.88
00-0029567,N.Foles,JAX,2019,13,REG,7,14,93,0,1,3,23,2,2,108,52,3,-16.524362469441257,0,-0.03127669278799816,1,3,0,0,0,1,0.676961398916319,0,0,0,0,0,0,0,0,0,0,NA,0,0,-1.9799999999999995,-1.9799999999999995
00-0029572,J.Wright,CAR,2019,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,1,1,14,0,0,0,10,4,1,1.4206459866836667,0,0,1.4000000000000001,2.4000000000000004
00-0029572,J.Wright,CAR,2019,2,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,2,6,15,0,0,0,76,6,1,-0.9953424240229651,0,0,1.5,3.5
00-0029572,J.Wright,CAR,2019,3,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,2,2,38,0,0,0,21,17,1,2.688479936798103,0,0,3.8000000000000003,5.800000000000001
00-0029572,J.Wright,CAR,2019,4,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,5,6,59,0,0,0,46,16,3,3.7366164225968532,0,0,5.9,10.9
00-0029572,J.Wright,CAR,2019,5,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,1,3,6,0,0,0,12,8,1,-1.6100524395587854,0,0,0.6000000000000001,1.6
00-0029572,J.Wright,CAR,2019,6,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,1,3,6,0,0,0,32,2,0,-2.7709757829234616,0,0,0.6000000000000001,1.6
00-0029572,J.Wright,CAR,2019,8,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,2,4,12,0,0,0,18,5,1,-1.2890659779659472,0,0,1.2000000000000002,3.2
00-0029572,J.Wright,CAR,2019,9,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,1,-7,0,0,0,0,-1.809851476107724,0,0,4,0,0,0,0,49,0,0,-7.319903497236691,0,0,-0.7000000000000001,-0.7000000000000001
00-0029572,J.Wright,CAR,2019,10,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,1,2,21,0,0,0,32,0,1,-4.186897428531665,0,0,2.1,3.1
00-0029572,J.Wright,CAR,2019,11,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,1,2,19,0,0,0,21,1,1,1.6042339892301243,0,0,1.9000000000000001,2.9000000000000004
00-0029572,J.Wright,CAR,2019,12,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,1,1,4,0,0,0,4,0,0,-1.1165490557663742,0,0,0.4,1.4
00-0029572,J.Wright,CAR,2019,13,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,3,5,34,0,0,0,95,5,3,1.3633749667205848,0,0,3.4000000000000004,6.4
00-0029572,J.Wright,CAR,2019,14,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,4,5,30,0,0,0,67,13,1,-0.73048553802073,0,0,3,7
00-0029572,J.Wright,CAR,2019,15,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,1,4,9,0,0,0,31,5,0,-6.819813867157791,0,0,0.9,1.9
00-0029572,J.Wright,CAR,2019,16,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,1,5,19,0,0,0,75,2,1,-0.7470818069996312,0,0,1.9000000000000001,2.9000000000000004
00-0029572,J.Wright,CAR,2019,17,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,2,5,10,0,0,0,29,5,1,-2.956077398674097,0,0,1,3
00-0029587,R.Ellison,NYG,2019,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,1,2,8,0,0,0,31,6,0,-0.7427422538748942,0,0,0.8,1.8
00-0029587,R.Ellison,NYG,2019,2,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,1,1,8,0,0,0,5,3,0,-0.24799536727368832,0,0,0.8,1.8
00-0029587,R.Ellison,NYG,2019,3,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,1,1,3,0,0,0,3,0,0,-0.1748147141188383,0,0,0.30000000000000004,1.3
00-0029587,R.Ellison,NYG,2019,4,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,3,4,24,0,0,0,3,20,1,-0.19552929641213268,0,0,2.4000000000000004,5.4
00-0029587,R.Ellison,NYG,2019,5,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,1,1,3,0,0,0,2,1,0,-0.20458913018228486,0,0,0.30000000000000004,1.3
00-0029587,R.Ellison,NYG,2019,6,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,3,7,30,0,0,0,45,8,1,-5.868685383466072,0,0,3,6
