player_id,player_name,recent_team,season,week,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,special_teams_tds,fantasy_points,fantasy_points_ppr
00-0031062,J.White,NE,2020,4,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,3,21,0,0,0,2,0.9148044818430208,0,7,8,38,0,0,0,-13,48,3,-0.606613337964518,0,0,5.9,12.9
00-0031062,J.White,NE,2020,6,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,4,8,0,0,0,0,-2.6713190263253637,0,8,9,65,0,0,0,-30,84,3,-3.3064709271420725,0,0,7.300000000000001,15.3
00-0031062,J.White,NE,2020,7,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,1,1,3,0,0,0,2,1,0,-0.9867087134625763,0,0,0.30000000000000004,1.3
00-0031062,J.White,NE,2020,8,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,2,0,0,0,0,0,-2.3290633079595864,0,2,4,35,0,0,0,8,34,1,1.6071621927632198,0,0,3.5,5.5
00-0031062,J.White,NE,2020,9,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,2,0,0,1,0,0,-3.6807662186329253,0,4,5,24,0,0,0,-13,33,1,-0.6585032351431437,0,0,2.4000000000000004,6.4
00-0031062,J.White,NE,2020,10,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,2,2,8,0,0,0,-3,11,1,0.20711136364843696,0,0,0.8,2.8
00-0031062,J.White,NE,2020,11,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,5,19,0,0,0,0,-1.3537771961418912,0,6,9,64,0,0,0,-18,85,3,1.4364589692550136,0,0,8.3,14.3
00-0031062,J.White,NE,2020,12,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,5,18,2,0,0,2,4.397083197662141,0,1,1,-1,0,0,0,-6,5,0,-0.7066060967044905,0,0,13.7,14.7
00-0031062,J.White,NE,2020,13,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,3,4,1,0,0,0,-4,6,0,-3.6696974848164245,0,0,0.1,3.1
00-0031062,J.White,NE,2020,14,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,3,16,0,0,0,0,-0.47124451101990417,0,1,2,2,0,0,0,-2,6,0,-1.4884799958672374,0,0,1.8,2.8
00-0031062,J.White,NE,2020,15,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,2,3,0,0,0,0,-1.0186991813825443,0,4,4,52,0,0,0,21,31,2,4.382870078785345,0,0,5.5,9.5
00-0031062,J.White,NE,2020,16,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,4,14,0,0,0,1,-0.21670038101729006,0,3,3,23,0,0,0,8,15,2,1.2433758583501913,0,0,3.7,6.7
00-0031062,J.White,NE,2020,17,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,4,7,31,1,0,0,5,27,3,2.0803630725713447,0,0,9.1,13.1
00-0031166,S.Roberts,CAR,2020,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,1,2,5,0,0,0,14,8,0,-1.9432515552387524,0,0,0.5,1.5
00-0031166,S.Roberts,CAR,2020,3,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,2,3,16,0,0,0,21,13,1,0.3574455240741372,0,0,1.6,3.6
00-0031166,S.Roberts,CAR,2020,4,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,1,1,10,0,0,0,9,1,1,0.5504195590037853,0,0,1,2
00-0031209,S.Perry,TEN,2020,2,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,2,9,0,0,0,1,0.3645080728456378,0,0,0,0,0,0,0,0,0,0,NA,0,0,0.9,0.9
00-0031235,O.Beckham,CLE,2020,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,3,10,22,0,0,0,118,8,1,-8.634327142760242,0,0,2.2,5.2
00-0031235,O.Beckham,CLE,2020,2,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,4,6,74,1,0,0,87,21,2,2.3713095932034776,0,0,13.4,17.4
00-0031235,O.Beckham,CLE,2020,3,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,4,6,59,0,0,0,96,9,4,6.968757213791832,0,0,5.9,9.9
00-0031235,O.Beckham,CLE,2020,4,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,2,73,1,0,0,2,6.013114598928951,0,5,8,81,2,0,0,135,1,5,4.608148888277356,0,0,33.4,38.4
00-0031235,O.Beckham,CLE,2020,5,REG,1,1,18,0,0,0,-0,0,0,17,1,1,0.589170696795918,0,NA,1,-1,0,0,0,0,-0.9581939382478595,0,5,9,58,0,0,0,71,7,3,1.2451033653246788,0,0,6.42,11.42
00-0031235,O.Beckham,CLE,2020,6,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,2,3,25,0,0,0,42,0,2,0.0342225746717304,0,0,2.5,4.5
00-0031235,O.Beckham Jr.,CLE,2020,7,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,1,0,0,0,0,35,0,0,-4.443026918801479,0,0,0,0
00-0031236,B.Cooks,HOU,2020,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,2,5,20,0,0,0,46,17,1,-5.0028933304711245,0,0,2,4
00-0031236,B.Cooks,HOU,2020,2,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,5,8,95,0,0,0,124,14,5,1.5373570168004003,0,0,9.5,14.5
00-0031236,B.Cooks,HOU,2020,3,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,3,5,23,0,0,0,48,14,1,-0.16160053352359682,0,0,2.3000000000000003,5.300000000000001
00-0031236,B.Cooks,HOU,2020,4,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,3,0,0,0,0,32,0,0,-2.241313838730379,0,0,0,0
00-0031236,B.Cooks,HOU,2020,5,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,8,12,161,1,0,0,159,51,6,11.668245707231108,0,0,22.1,30.1
00-0031236,B.Cooks,HOU,2020,6,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,9,9,68,1,0,0,61,7,5,8.127965574676637,0,0,12.8,21.8
00-0031236,B.Cooks,HOU,2020,7,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,7,9,60,0,0,0,56,19,4,2.7637925491435453,0,0,6,13
00-0031236,B.Cooks,HOU,2020,9,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,3,9,83,1,0,0,136,55,2,2.65409769769758,0,0,14.3,17.3
00-0031236,B.Cooks,HOU,2020,10,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,6,8,39,0,0,0,43,36,0,0.9939905120343036,0,0,3.9000000000000004,9.9
00-0031236,B.Cooks,HOU,2020,11,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,4,5,85,0,0,0,57,30,3,6.530234000470955,0,0,8.5,12.5
00-0031236,B.Cooks,HOU,2020,12,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,5,5,85,0,0,0,59,26,5,6.519123275531456,0,0,8.5,13.5
00-0031236,B.Cooks,HOU,2020,13,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,5,8,65,0,0,0,105,22,4,-2.389386749620641,0,0,6.5,11.5
00-0031236,B.Cooks,HOU,2020,15,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,6,7,59,0,0,0,75,6,4,3.565723147301469,0,0,5.9,11.9
00-0031236,B.Cooks,HOU,2020,16,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,7,10,141,1,0,0,173,37,4,6.607902565330733,0,0,20.1,27.1
00-0031236,B.Cooks,HOU,2020,17,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,11,16,166,2,0,0,229,16,7,7.087901688405552,0,0,28.6,39.6
00-0031237,T.Bridgewater,CAR,2020,1,REG,22,34,269,1,0,1,10,0,0,279,137,13,5.323942074663496,1,0.12387263696792646,4,26,0,0,0,1,0.5432121263813086,0,0,0,0,0,0,0,0,0,0,NA,0,0,19.36,19.36
00-0031237,T.Bridgewater,CAR,2020,2,REG,33,42,367,0,2,5,27,1,1,309,149,18,-4.210848205520915,0,0.11220708646947095,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,8.68,8.68
00-0031237,T.Bridgewater,CAR,2020,3,REG,22,28,235,1,0,2,14,0,0,138,136,10,2.7245774846925515,0,0.10309578686567523,2,12,0,0,0,0,-0.2786946443475311,0,0,0,0,0,0,0,0,0,0,NA,0,0,14.600000000000001,14.600000000000001
00-0031237,T.Bridgewater,CAR,2020,4,REG,26,37,276,2,1,0,-0,0,0,228,173,17,12.58129695736179,0,0.2497324838789656,6,32,1,0,0,2,4.582192636094987,0,0,0,0,0,0,0,0,0,0,NA,0,0,26.24,26.24
00-0031237,T.Bridgewater,CAR,2020,5,REG,27,36,313,2,0,0,-0,0,0,218,178,18,16.785226676313513,0,0.23596631847497265,3,3,0,0,0,0,-2.1864989391993954,0,0,0,0,0,0,0,0,0,0,NA,0,0,20.82,20.82
00-0031237,T.Bridgewater,CAR,2020,6,REG,16,29,216,0,2,4,25,0,0,260,75,8,-9.11354617056148,0,-0.010832624173689664,8,48,0,0,0,2,-0.7329379049625233,0,0,0,0,0,0,0,0,0,0,NA,0,0,9.440000000000001,9.440000000000001
00-0031237,T.Bridgewater,CAR,2020,7,REG,23,28,254,2,0,1,8,0,0,186,158,11,14.069193280563987,0,0.26115807949246894,2,10,0,0,0,1,0.4982533473885651,0,0,0,0,0,0,0,0,0,0,NA,0,0,19.16,19.16
00-0031237,T.Bridgewater,CAR,2020,8,REG,15,23,176,1,1,3,22,0,0,185,69,9,-1.140478459710721,0,0.06227405074101415,5,30,0,0,0,1,-1.4704137273947708,0,0,0,0,0,0,0,0,0,0,NA,0,0,12.04,12.04
00-0031237,T.Bridgewater,CAR,2020,9,REG,36,49,310,2,0,2,7,0,0,262,189,17,13.578165982861481,0,0.2534267446704972,2,19,1,0,0,2,6.884521058003884,0,0,0,0,0,0,0,0,0,0,NA,0,0,28.299999999999997,28.299999999999997
00-0031237,T.Bridgewater,CAR,2020,10,REG,18,24,136,2,1,1,5,0,0,135,77,6,-2.978124803091307,0,0.07796163134830703,3,16,1,0,0,1,0.9006620337022468,0,0,0,0,0,0,0,0,0,0,NA,0,0,19.04,19.04
00-0031237,T.Bridgewater,CAR,2020,12,REG,19,36,267,1,1,0,-0,0,0,303,135,10,3.689474691715178,0,0.021980959213417865,2,12,0,0,0,1,0.6629486518315821,0,0,0,0,0,0,0,0,0,0,NA,0,0,13.879999999999999,13.879999999999999
00-0031237,T.Bridgewater,CAR,2020,14,REG,30,40,283,0,0,4,38,0,0,236,161,13,-1.9158938259919518,0,0.09869324622298448,3,31,1,0,0,2,3.710542622138746,0,0,0,0,0,0,0,0,0,0,NA,0,0,20.42,20.42
00-0031237,T.Bridgewater,CAR,2020,15,REG,21,35,258,0,0,3,9,0,0,238,141,8,1.3468002598976088,0,0.024382961505456116,4,26,1,1,1,3,-4.1205166360596195,0,0,0,0,0,0,0,0,0,0,NA,0,0,16.92,16.92
00-0031237,T.Bridgewater,CAR,2020,16,REG,19,28,197,1,1,4,30,1,1,290,66,11,-7.651567095716018,0,0.036489481543228786,6,7,0,1,0,2,4.424247902352363,0,0,0,0,0,0,0,0,0,0,NA,0,0,8.579999999999998,8.579999999999998
00-0031237,T.Bridgewater,CAR,2020,17,REG,13,23,176,0,2,1,10,0,0,244,36,5,-9.576291504257824,0,0.006088601645692776,3,7,0,2,0,0,-1.882169879769208,0,0,0,0,0,0,0,0,0,0,NA,0,0,3.74,3.74
00-0031260,L.Thomas,WAS,2020,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,4,8,37,1,0,0,72,14,3,2.373096504550354,0,0,9.7,13.7
00-0031260,L.Thomas,WAS,2020,2,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,4,9,26,0,0,0,62,13,1,-3.376877851286198,0,0,2.6,6.6
00-0031260,L.Thomas,WAS,2020,3,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,4,7,31,0,0,0,56,4,3,-2.2180338458856568,0,0,3.1,7.1
00-0031260,L.Thomas,WAS,2020,4,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,1,4,8,0,0,0,22,5,1,-2.0556297570001334,0,0,0.8,1.8
00-0031260,L.Thomas,WAS,2020,5,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,1,4,4,0,0,0,32,0,0,-5.053283189190552,0,0,0.4,1.4
00-0031260,L.Thomas,WAS,2020,6,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,3,4,42,1,0,0,40,13,2,3.1863001059391536,0,0,10.2,13.2
00-0031260,L.Thomas,WAS,2020,7,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,4,4,60,1,0,0,37,23,3,6.5537773740361445,0,0,12,16
00-0031260,L.Thomas,WAS,2020,9,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,3,6,28,0,0,0,36,15,2,-0.513580399332568,0,0,2.8000000000000003,5.800000000000001
00-0031260,L.Thomas,WAS,2020,10,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,4,5,66,0,0,0,70,16,4,6.87152857973706,0,0,6.6000000000000005,10.600000000000001
00-0031260,L.Thomas,WAS,2020,11,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,1,2,0,0,0,1,0.5302892053732648,0,2,5,6,0,0,0,22,6,0,-3.6913526315474883,0,0,0.8,2.8
00-0031260,L.Thomas,WAS,2020,12,REG,1,1,28,0,0,0,-0,0,0,28,0,1,1.8633733799215406,0,NA,1,3,0,0,0,1,0.5781335211358964,0,4,4,20,1,0,0,16,4,1,1.509903921134537,0,0,9.42,13.42
00-0031260,L.Thomas,WAS,2020,13,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,9,9,98,1,0,0,70,28,3,4.630535069736652,0,0,15.8,24.8
00-0031260,L.Thomas,WAS,2020,14,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,6,7,43,0,0,0,48,20,3,1.2069069560039942,0,0,4.3,10.3
00-0031260,L.Thomas,WAS,2020,15,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,13,16,101,0,0,0,65,62,5,4.362977153286379,0,0,10.100000000000001,23.1
00-0031260,L.Thomas,WAS,2020,16,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,1,0,0,0,0,0,-1.679606873076409,0,7,12,63,0,0,0,104,33,3,-5.221972517727409,0,0,6.300000000000001,13.3
00-0031260,L.Thomas,WAS,2020,17,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,3,6,37,1,0,0,18,32,2,-0.8090397765045054,0,0,9.7,12.7
00-0031260,L.Thomas,WAS,2020,18,POST,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,5,9,74,0,0,0,107,29,3,-1.0294799505901229,0,0,7.4,12.4
00-0031269,T.Carrie,IND,2020,10,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,1,6,6
00-0031273,C.Brate,TB,2020,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,1,0,0,0,0,6,0,0,-0.6494650486274622,0,0,0,0
00-0031273,C.Brate,TB,2020,4,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,1,1,3,1,0,0,3,0,1,2.0699286423041485,0,0,6.3,7.3
00-0031273,C.Brate,TB,2020,5,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,5,6,44,0,0,0,56,9,2,2.4500799424713477,0,0,4.4,9.4
00-0031273,C.Brate,TB,2020,6,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,1,1,3,0,0,0,3,0,0,-0.9468749036896043,0,0,0.30000000000000004,1.3
00-0031273,C.Brate,TB,2020,7,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,1,1,8,0,0,0,8,0,1,0.9924533553421497,0,0,0.8,1.8
00-0031273,C.Brate,TB,2020,8,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,2,2,35,0,0,0,21,14,2,3.587875320459716,0,0,3.5,5.5
00-0031273,C.Brate,TB,2020,10,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,3,3,31,1,0,0,19,12,3,7.457454130228143,0,0,9.1,12.1
00-0031273,C.Brate,TB,2020,11,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,3,4,23,0,0,0,53,1,2,1.3698415715480223,0,0,2.3000000000000003,5.300000000000001
00-0031273,C.Brate,TB,2020,12,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,4,6,34,0,0,0,36,13,1,-0.4510782881407067,0,0,3.4000000000000004,7.4
00-0031273,C.Brate,TB,2020,14,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,1,1,9,0,0,0,9,0,0,-0.011728885699994862,0,0,0.9,1.9
00-0031273,C.Brate,TB,2020,15,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,4,4,54,0,0,0,41,13,3,4.609937200089917,0,0,5.4,9.4
00-0031273,C.Brate,TB,2020,16,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,2,2,27,0,0,0,22,5,1,2.4691740440321155,0,0,2.7,4.7
00-0031273,C.Brate,TB,2020,17,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,1,2,11,0,0,0,14,4,1,0.47371814715740346,0,0,1.1,2.1
00-0031273,C.Brate,TB,2020,18,POST,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,4,6,80,0,1,0,67,27,4,6.734284463222139,0,0,8,12
00-0031273,C.Brate,TB,2020,19,POST,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,4,5,50,0,0,0,54,8,2,2.214025566023038,0,0,5,9
00-0031273,C.Brate,TB,2020,20,POST,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,3,5,19,1,0,0,50,1,1,0.16411919053643942,0,0,7.9,10.9
00-0031273,C.Brate,TB,2020,21,POST,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,3,3,26,0,0,0,2,24,2,1.4489668351598084,0,0,2.6,5.6
00-0031280,D.Carr,LV,2020,1,REG,22,30,239,1,0,0,-0,0,0,166,158,11,10.732627606233516,0,0.2452759316855064,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,13.56,13.56
00-0031280,D.Carr,LV,2020,2,REG,28,38,284,3,0,3,23,0,0,265,147,18,14.408646619450613,0,0.20831525001027462,3,3,0,2,1,0,-6.4941599814919755,0,0,0,0,0,0,0,0,0,0,NA,0,0,21.66,21.66
00-0031280,D.Carr,LV,2020,3,REG,24,32,261,2,0,2,12,2,2,247,115,13,-2.253547577153304,0,0.13151359411643193,2,10,0,0,0,1,0.17255784606095403,0,0,0,0,0,0,0,0,0,0,NA,0,0,15.439999999999998,15.439999999999998
00-0031280,D.Carr,LV,2020,4,REG,32,44,311,2,0,2,14,1,1,267,138,16,10.091996329645898,0,0.149868177756187,4,20,0,0,0,2,0.6727116334950551,0,0,0,0,0,0,0,0,0,0,NA,0,0,20.439999999999998,20.439999999999998
00-0031280,D.Carr,LV,2020,5,REG,22,31,347,3,1,1,1,0,0,271,181,12,16.930929859632123,0,0.29266626028619347,4,1,0,0,0,2,1.0408788872300647,0,0,0,0,0,0,0,0,0,0,NA,0,0,23.980000000000004,23.980000000000004
00-0031280,D.Carr,LV,2020,7,REG,24,36,284,2,1,3,13,1,0,315,137,12,-6.106177674472384,0,0.028434162715851627,2,19,0,0,0,2,2.9891304462216794,0,0,0,0,0,0,0,0,0,0,NA,0,0,19.259999999999998,19.259999999999998
00-0031280,D.Carr,LV,2020,8,REG,15,24,111,1,0,2,11,0,0,140,60,7,1.1481791859465433,0,0.12321814990297676,6,41,0,1,0,2,3.342332456173608,0,0,0,0,0,0,0,0,0,0,NA,0,0,12.540000000000003,12.540000000000003
00-0031280,D.Carr,LV,2020,9,REG,13,23,165,2,0,1,5,1,1,281,56,6,1.2696461975276514,0,0.047595214374777976,2,14,0,0,0,1,1.843284128815867,0,0,0,0,0,0,0,0,0,0,NA,0,0,14,14
00-0031280,D.Carr,LV,2020,10,REG,16,25,154,0,0,0,-0,0,0,219,64,8,3.0190718857979615,0,0.12867299388333087,4,10,0,0,0,0,0.26286703953519464,0,0,0,0,0,0,0,0,0,0,NA,0,0,7.16,7.16
00-0031280,D.Carr,LV,2020,11,REG,23,31,275,3,1,0,-0,0,0,237,155,17,16.2514597371491,0,0.29241207181524637,3,6,0,0,0,0,-0.4456314945127815,0,0,0,0,0,0,0,0,0,0,NA,0,0,21.6,21.6
00-0031280,D.Carr,LV,2020,12,REG,22,34,215,0,1,3,21,3,3,244,120,10,-26.27472271624494,0,0.019501031410439774,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0.5999999999999996,0.5999999999999996
00-0031280,D.Carr,LV,2020,13,REG,28,47,381,3,1,2,13,0,0,499,170,17,10.712416307846624,0,0.17025657498138036,2,5,1,0,0,1,0.9083617310388945,0,0,0,0,0,0,0,0,0,0,NA,0,0,31.740000000000002,31.740000000000002
00-0031280,D.Carr,LV,2020,14,REG,31,45,316,2,2,0,-0,0,0,299,156,16,3.6476736814741533,0,0.13212098170224187,3,12,1,0,0,3,2.8259460446424782,0,0,0,0,0,0,0,0,0,0,NA,0,0,23.84,23.84
00-0031280,D.Carr,LV,2020,15,REG,3,5,53,0,0,1,3,0,0,37,27,2,-0.3258834067465477,0,0.05341026800902638,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,2.12,2.12
00-0031280,D.Carr,LV,2020,16,REG,21,34,336,1,0,3,22,0,0,318,149,15,-0.11941142524140869,0,0.08835365435638999,2,-2,1,0,0,1,-1.4011408553896616,0,0,0,0,0,0,0,0,0,0,NA,0,0,23.24,23.24
00-0031280,D.Carr,LV,2020,17,REG,24,38,371,2,2,3,12,0,0,379,123,13,6.993443178711459,1,0.1269557911064856,2,1,0,0,0,1,2.1049728649668396,0,0,0,0,0,0,0,0,0,0,NA,0,0,20.94,20.94
00-0031285,D.Freeman,NYG,2020,3,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,5,10,0,0,0,1,-1.3031714904354885,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,1
00-0031285,D.Freeman,NYG,2020,4,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,11,33,0,0,0,2,-3.5699500537011772,0,4,4,35,0,0,0,-2,37,2,1.9586733020259999,0,0,6.800000000000001,10.8
00-0031285,D.Freeman,NYG,2020,5,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,17,60,1,0,0,3,0.4263181798160076,0,2,3,27,0,0,0,-8,33,1,1.688425580272451,0,0,14.700000000000001,16.700000000000003
00-0031285,D.Freeman,NYG,2020,6,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,18,61,0,0,0,3,-3.787366481323261,0,1,2,-4,0,0,0,-4,0,0,-1.5037306092563085,0,0,5.7,6.7
00-0031285,D.Freeman,NYG,2020,7,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,3,8,0,0,0,0,-0.8500839400221594,0,0,1,0,0,0,0,0,0,0,-0.8595835177693516,0,0,0.8,0.8
00-0031288,A.McCarron,HOU,2020,14,REG,0,0,0,0,0,1,12,0,0,0,0,0,-4.926011307281442,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
00-0031288,A.McCarron,HOU,2020,17,REG,1,1,20,0,0,0,-0,0,0,18,2,1,3.676970351138152,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0.8,0.8
00-0031319,D.Spencer,DEN,2020,3,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,1,1,7,0,0,0,7,0,0,0.5899575592484325,0,0,0.7000000000000001,1.7000000000000002
00-0031319,D.Spencer,DEN,2020,6,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,1,9,0,0,0,0,0.7603936256491579,0,0,1,0,0,0,0,-3,0,0,-0.49926617759047076,0,0,0.9,0.9
00-0031319,D.Spencer,DEN,2020,14,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,1,6,6
00-0031319,D.Spencer,DEN,2020,16,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,1,9,0,0,0,1,1.024221901083365,0,1,2,10,0,0,0,20,10,1,0.861176670587156,0,0,1.9000000000000001,2.9000000000000004
